Aluno_26,2,1,1,0.08,0.217
Aluno_27,5,0.56,0,0.852,0.739
Aluno_28,1,0.32,0.333,1,0.739
Aluno_29,4,0.72,1,0.614,0.217
Aluno_30,2,0.06,1,0,0.739
Aluno_31,5,1,0.667,0.58,0.739
Aluno_32,5,0.28,0.667,0.625,0.478
Aluno_33,4,0.28,1,0.375,0.522
Aluno_34,1,0.98,0.667,0.602,0.913
Aluno_35,3,0.06,0.667,0.864,0.957
Aluno_36,2,0.5,1,0.602,0.609
Aluno_37,5,0.5,1,0.909,0.826
Aluno_38,2,0.94,1,1,0.043
Aluno_39,1,0,0.333,0.057,0.913
Aluno_40,5,0.14,1,0.307,0
Aluno_41,4,0.54,0.667,0.159,0.391
Aluno_42,4,0.6,0.667,0.125,0.739
Aluno_43,1,0.34,0.667,0.25,0.739
Aluno_44,3,0.26,1,0.784,0.478
Aluno_45,3,0.66,0.667,0.08,0.696
Aluno_46,4,0.62,0.667,0.102,0.391
Aluno_47,4,0.54,0,0.818,0.609
Aluno_48,4,0.02,1,0.955,0.696
Aluno_49,5,0.66,0.333,0.693,0
Aluno_50,5,0.2,1,0.432,0.826
Aluno_51,5,0.44,0.333,0.114,0.435
Aluno_52,3,0.2,0.333,0.227,0.87
Aluno_53,3,0.92,0.667,0.886,0.435
Aluno_54,1,0.46,0.333,0.17,0.261
Aluno_55,2,0.24,1,0.534,0.13
Aluno_56,5,0.66,0.333,0.557,0.913
Aluno_57,3,0.42,0.667,0.42,0.261
Aluno_58,3,0.52,0.667,0.398,0.043
Aluno_59,1,0.24,1,0.205,0.739
Aluno_60,3,0.1,1,0.409,0
Aluno_61,5,0.4,0.667,0.102,0.217
Aluno_62,2,0.26,0.333,0,0.696
Aluno_63,2,1,0,0.091,0.652
Aluno_64,4,0.2,0.333,0.75,0.174
Aluno_65,3,0.58,0,0.761,0.87
Aluno_66,1,0.04,1,0.761,0.913
Aluno_67,4,0.84,1,0.977,0.391
Aluno_68,1,0.94,1,0.523,0.13
Aluno_69,3,0.94,0.333,0.08,0.913
Aluno_70,2,0.28,0.667,0.466,0.565
Aluno_71,1,0.16,1,0.25,0.174
Aluno_72,1,0.52,1,0.693,0.478
Aluno_73,1,0.66,0.333,0.739,1
Aluno_74,3,0.66,1,0.239,0.696
Aluno_75,1,0.52,0.333,0.58,0.522
Aluno_76,5,0.02,1,0.295,0.696
Aluno_77,4,0.22,0,0.148,0.609
Aluno_78,3,0.74,0,0.42,0.13
Aluno_79,3,0.6,1,0.295,0.478
Aluno_80,3,0.36,1,0.352,0.304
Aluno_81,2,0.76,0.667,0.114,0.87
Aluno_82,1,0.78,0.333,0.17,1
Aluno_83,3,0.68,0.333,0.807,0.696
Aluno_84,5,0.72,0,0.091,0
Aluno_85,3,0.88,0,0.489,0.435
Aluno_86,2,0,1,0.375,1
Aluno_87,1,0.62,0,0.693,0.391
Aluno_88,5,0.14,0,0.852,0.087
Aluno_89,3,0.28,1,0.977,0.739
Aluno_90,2,0.46,1,0.5,0.783
Aluno_91,4,0.74,1,0.716,0.261
Aluno_92,4,0.56,1,0.318,0.348
Aluno_93,2,0.82,0,0.511,0.391
Aluno_94,2,0.16,0.667,0.42,0.696
Aluno_95,4,0.14,0.667,0.352,0.783
Aluno_96,5,0.2,1,0.511,0.304
Aluno_97,4,0.94,0.333,0.295,0.739
Aluno_98,1,0.24,0.667,0.25,0.391
Aluno_99,2,0.8,0.333,0.33,0.826
Aluno_100,2,0.32,0.333,0.67,0.652

Aluno_1,2,0.12,0,0.545,0.783
Aluno_2,4,0.12,0,0.102,0.783
Aluno_3,3,0.68,0.333,0.852,0.609
Aluno_4,3,0.98,0.333,1,0.174
Aluno_5,5,0.24,0.333,0.591,0.348
Aluno_6,1,0.34,0.667,0.784,0.391
Aluno_7,1,0.14,0.667,0.659,0.348
Aluno_8,5,0.32,0.667,0.807,0.957
Aluno_9,2,0.2,1,0.273,0.826
Aluno_10,1,0.3,1,0.545,0.609
Aluno_11,3,0.66,1,0.239,0.696
Aluno_12,2,0.46,1,0.023,0.348
Aluno_13,4,0.04,0,0.307,0.522
Aluno_14,2,0.56,0,0.432,0.957
Aluno_15,3,0.98,0.333,0.227,0.739
Aluno_16,2,0.2,1,0.261,0.696
Aluno_17,4,0.18,0,0.795,0.13
Aluno_18,2,0.36,0.333,0.534,0.739
Aluno_19,2,0.74,0,0.455,0.565
Aluno_20,2,0.64,1,0.307,0.87
Aluno_21,2,0.82,0,0.977,0.652
Aluno_22,2,0.86,0,0.409,0.696
Aluno_23,1,0.84,1,1,0.826
Aluno_24,3,0.74,1,0.852,0.087
Aluno_25,3,0.3,1,0.602,0.261
Aluno_26,1,1,1,0.08,0.217
Aluno_27,1,0.56,0,0.852,0.739
Aluno_28,4,0.32,0.333,1,0.739
Aluno_29,1,0.72,1,0.614,0.217
Aluno_30,5,0.06,1,0,0.739
Aluno_31,4,1,0.667,0.58,0.739
Aluno_32,3,0.28,0.667,0.625,0.478
Aluno_33,1,0.28,1,0.375,0.522
Aluno_34,1,0.98,0.667,0.602,0.913
Aluno_35,5,0.06,0.667,0.864,0.957
Aluno_36,5,0.5,1,0.602,0.609
Aluno_37,5,0.5,1,0.909,0.826
Aluno_38,1,0.94,1,1,0.043
Aluno_39,4,0,0.333,0.057,0.913
Aluno_40,1,0.14,1,0.307,0
Aluno_41,4,0.54,0.667,0.159,0.391
Aluno_42,4,0.6,0.667,0.125,0.739
Aluno_43,4,0.34,0.667,0.25,0.739
Aluno_44,3,0.26,1,0.784,0.478
Aluno_45,1,0.66,0.667,0.08,0.696
Aluno_46,4,0.62,0.667,0.102,0.391
Aluno_47,2,0.54,0,0.818,0.609
Aluno_48,2,0.02,1,0.955,0.696
Aluno_49,2,0.66,0.333,0.693,0
Aluno_50,4,0.2,1,0.432,0.826
Aluno_51,5,0.44,0.333,0.114,0.435
Aluno_52,4,0.2,0.333,0.227,0.87
Aluno_53,3,0.92,0.667,0.886,0.435
Aluno_54,1,0.46,0.333,0.17,0.261
Aluno_55,2,0.24,1,0.534,0.13
Aluno_56,3,0.66,0.333,0.557,0.913
Aluno_57,5,0.42,0.667,0.42,0.261
Aluno_58,3,0.52,0.667,0.398,0.043
Aluno_59,5,0.24,1,0.205,0.739
Aluno_60,2,0.1,1,0.409,0
Aluno_61,5,0.4,0.667,0.102,0.217
Aluno_62,1,0.26,0.333,0,0.696
Aluno_63,5,1,0,0.091,0.652
Aluno_64,2,0.2,0.333,0.75,0.174
Aluno_65,4,0.58,0,0.761,0.87
Aluno_66,2,0.04,1,0.761,0.913
Aluno_67,1,0.84,1,0.977,0.391
Aluno_68,3,0.94,1,0.523,0.13
Aluno_69,4,0.94,0.333,0.08,0.913
Aluno_70,1,0.28,0.667,0.466,0.565
Aluno_71,4,0.16,1,0.25,0.174
Aluno_72,1,0.52,1,0.693,0.478
Aluno_73,5,0.66,0.333,0.739,1
Aluno_74,3,0.66,1,0.239,0.696
Aluno_75,3,0.52,0.333,0.58,0.522
Aluno_76,3,0.02,1,0.295,0.696
Aluno_77,3,0.22,0,0.148,0.609
Aluno_78,3,0.74,0,0.42,0.13
Aluno_79,3,0.6,1,0.295,0.478
Aluno_80,3,0.36,1,0.352,0.304
Aluno_81,5,0.76,0.667,0.114,0.87
Aluno_82,5,0.78,0.333,0.17,1
Aluno_83,5,0.68,0.333,0.807,0.696
Aluno_84,5,0.72,0,0.091,0
Aluno_85,3,0.88,0,0.489,0.435
Aluno_86,5,0,1,0.375,1
Aluno_87,5,0.62,0,0.693,0.391
Aluno_88,2,0.14,0,0.852,0.087
Aluno_89,4,0.28,1,0.977,0.739
Aluno_90,4,0.46,1,0.5,0.783
Aluno_91,5,0.74,1,0.716,0.261
Aluno_92,2,0.56,1,0.318,0.348
Aluno_93,4,0.82,0,0.511,0.391
Aluno_94,1,0.16,0.667,0.42,0.696
Aluno_95,2,0.14,0.667,0.352,0.783
Aluno_96,4,0.2,1,0.511,0.304
Aluno_97,5,0.94,0.333,0.295,0.739
Aluno_98,1,0.24,0.667,0.25,0.391
Aluno_99,4,0.8,0.333,0.33,0.826
Aluno_100,1,0.32,0.333,0.67,0.652

Aluno_1,5,0.12,0,0.545,0.783
Aluno_2,2,0.12,0,0.102,0.783
Aluno_3,1,0.68,0.333,0.852,0.609
Aluno_4,1,0.98,0.333,1,0.174
Aluno_5,3,0.24,0.333,0.591,0.348
Aluno_6,5,0.34,0.667,0.784,0.391
Aluno_7,5,0.14,0.667,0.659,0.348
Aluno_8,1,0.32,0.667,0.807,0.957
Aluno_9,4,0.2,1,0.273,0.826
Aluno_10,1,0.3,1,0.545,0.609
Aluno_11,4,0.66,1,0.239,0.696
Aluno_12,2,0.46,1,0.023,0.348
Aluno_13,5,0.04,0,0.307,0.522
Aluno_14,3,0.56,0,0.432,0.957
Aluno_15,1,0.98,0.333,0.227,0.739
Aluno_16,4,0.2,1,0.261,0.696
Aluno_17,2,0.18,0,0.795,0.13
Aluno_18,3,0.36,0.333,0.534,0.739
Aluno_19,2,0.74,0,0.455,0.565
Aluno_20,2,0.64,1,0.307,0.87
Aluno_21,4,0.82,0,0.977,0.652
Aluno_22,4,0.86,0,0.409,0.696
Aluno_23,3,0.84,1,1,0.826
Aluno_24,5,0.74,1,0.852,0.087
Aluno_25,4,0.3,1,0.602,0.261
Aluno_26,1,1,1,0.08,0.217
Aluno_27,5,0.56,0,0.852,0.739
Aluno_28,3,0.32,0.333,1,0.739
Aluno_29,4,0.72,1,0.614,0.217
Aluno_30,1,0.06,1,0,0.739
Aluno_31,2,1,0.667,0.58,0.739
Aluno_32,2,0.28,0.667,0.625,0.478
Aluno_33,5,0.28,1,0.375,0.522
Aluno_34,5,0.98,0.667,0.602,0.913
Aluno_35,2,0.06,0.667,0.864,0.957
Aluno_36,5,0.5,1,0.602,0.609
Aluno_37,3,0.5,1,0.909,0.826
Aluno_38,2,0.94,1,1,0.043
Aluno_39,3,0,0.333,0.057,0.913
Aluno_40,1,0.14,1,0.307,0
Aluno_41,3,0.54,0.667,0.159,0.391
Aluno_42,2,0.6,0.667,0.125,0.739
Aluno_43,5,0.34,0.667,0.25,0.739
Aluno_44,3,0.26,1,0.784,0.478
Aluno_45,2,0.66,0.667,0.08,0.696
Aluno_46,1,0.62,0.667,0.102,0.391
Aluno_47,3,0.54,0,0.818,0.609
Aluno_48,4,0.02,1,0.955,0.696
Aluno_49,1,0.66,0.333,0.693,0
Aluno_50,1,0.2,1,0.432,0.826
Aluno_51,5,0.44,0.333,0.114,0.435
Aluno_52,5,0.2,0.333,0.227,0.87
Aluno_53,3,0.92,0.667,0.886,0.435
Aluno_54,2,0.46,0.333,0.17,0.261
Aluno_55,4,0.24,1,0.534,0.13
Aluno_56,5,0.66,0.333,0.557,0.913
Aluno_57,5,0.42,0.667,0.42,0.261
Aluno_58,4,0.52,0.667,0.398,0.043
Aluno_59,3,0.24,1,0.205,0.739
Aluno_60,4,0.1,1,0.409,0
Aluno_61,3,0.4,0.667,0.102,0.217
Aluno_62,4,0.26,0.333,0,0.696
Aluno_63,3,1,0,0.091,0.652
Aluno_64,1,0.2,0.333,0.75,0.174
Aluno_65,3,0.58,0,0.761,0.87
Aluno_66,1,0.04,1,0.761,0.913
Aluno_67,4,0.84,1,0.977,0.391
Aluno_68,4,0.94,1,0.523,0.13
Aluno_69,3,0.94,0.333,0.08,0.913
Aluno_70,1,0.28,0.667,0.466,0.565
Aluno_71,4,0.16,1,0.25,0.174
Aluno_72,1,0.52,1,0.693,0.478
Aluno_73,2,0.66,0.333,0.739,1
Aluno_74,2,0.66,1,0.239,0.696
Aluno_75,1,0.52,0.333,0.58,0.522
Aluno_76,4,0.02,1,0.295,0.696
Aluno_77,2,0.22,0,0.148,0.609
Aluno_78,5,0.74,0,0.42,0.13
Aluno_79,1,0.6,1,0.295,0.478
Aluno_80,4,0.36,1,0.352,0.304
Aluno_81,1,0.76,0.667,0.114,0.87
Aluno_82,2,0.78,0.333,0.17,1
Aluno_83,5,0.68,0.333,0.807,0.696
Aluno_84,4,0.72,0,0.091,0
Aluno_85,2,0.88,0,0.489,0.435
Aluno_86,3,0,1,0.375,1
Aluno_87,4,0.62,0,0.693,0.391
Aluno_88,2,0.14,0,0.852,0.087
Aluno_89,5,0.28,1,0.977,0.739
Aluno_90,3,0.46,1,0.5,0.783
Aluno_91,5,0.74,1,0.716,0.261
Aluno_92,1,0.56,1,0.318,0.348
Aluno_93,2,0.82,0,0.511,0.391
Aluno_94,5,0.16,0.667,0.42,0.696
Aluno_95,1,0.14,0.667,0.352,0.783
Aluno_96,5,0.2,1,0.511,0.304
Aluno_97,4,0.94,0.333,0.295,0.739
Aluno_98,3,0.24,0.667,0.25,0.391
Aluno_99,3,0.8,0.333,0.33,0.826
Aluno_100,2,0.32,0.333,0.67,0.652

Aluno_1,2,0.12,0,0.545,0.783
Aluno_2,3,0.12,0,0.102,0.783
Aluno_3,3,0.68,0.333,0.852,0.609
Aluno_4,1,0.98,0.333,1,0.174
Aluno_5,3,0.24,0.333,0.591,0.348
Aluno_6,5,0.34,0.667,0.784,0.391
Aluno_7,1,0.14,0.667,0.659,0.348
Aluno_8,4,0.32,0.667,0.807,0.957
Aluno_9,2,0.2,1,0.273,0.826
Aluno_10,5,0.3,1,0.545,0.609
Aluno_11,1,0.66,1,0.239,0.696
Aluno_12,4,0.46,1,0.023,0.348
Aluno_13,1,0.04,0,0.307,0.522
Aluno_14,2,0.56,0,0.432,0.957
Aluno_15,4,0.98,0.333,0.227,0.739
Aluno_16,2,0.2,1,0.261,0.696
Aluno_17,3,0.18,0,0.795,0.13
Aluno_18,5,0.36,0.333,0.534,0.739
Aluno_19,5,0.74,0,0.455,0.565
Aluno_20,2,0.64,1,0.307,0.87
Aluno_21,5,0.82,0,0.977,0.652
Aluno_22,1,0.86,0,0.409,0.696
Aluno_23,1,0.84,1,1,0.826
Aluno_24,4,0.74,1,0.852,0.087
Aluno_25,2,0.3,1,0.602,0.261
Aluno_26,3,1,1,0.08,0.217
Aluno_27,4,0.56,0,0.852,0.739
Aluno_28,1,0.32,0.333,1,0.739
Aluno_29,3,0.72,1,0.614,0.217
Aluno_30,3,0.06,1,0,0.739
Aluno_31,1,1,0.667,0.58,0.739
Aluno_32,2,0.28,0.667,0.625,0.478
Aluno_33,5,0.28,1,0.375,0.522
Aluno_34,5,0.98,0.667,0.602,0.913
Aluno_35,3,0.06,0.667,0.864,0.957
Aluno_36,2,0.5,1,0.602,0.609
Aluno_37,5,0.5,1,0.909,0.826
Aluno_38,1,0.94,1,1,0.043
Aluno_39,3,0,0.333,0.057,0.913
Aluno_40,5,0.14,1,0.307,0
Aluno_41,3,0.54,0.667,0.159,0.391
Aluno_42,4,0.6,0.667,0.125,0.739
Aluno_43,3,0.34,0.667,0.25,0.739
Aluno_44,1,0.26,1,0.784,0.478
Aluno_45,2,0.66,0.667,0.08,0.696
Aluno_46,2,0.62,0.667,0.102,0.391
Aluno_47,4,0.54,0,0.818,0.609
Aluno_48,3,0.02,1,0.955,0.696
Aluno_49,5,0.66,0.333,0.693,0
Aluno_50,3,0.2,1,0.432,0.826
Aluno_51,2,0.44,0.333,0.114,0.435
Aluno_52,4,0.2,0.333,0.227,0.87
Aluno_53,4,0.92,0.667,0.886,0.435
Aluno_54,1,0.46,0.333,0.17,0.261
Aluno_55,4,0.24,1,0.534,0.13
Aluno_56,5,0.66,0.333,0.557,0.913
Aluno_57,5,0.42,0.667,0.42,0.261
Aluno_58,1,0.52,0.667,0.398,0.043
Aluno_59,4,0.24,1,0.205,0.739
Aluno_60,2,0.1,1,0.409,0
Aluno_61,4,0.4,0.667,0.102,0.217
Aluno_62,1,0.26,0.333,0,0.696
Aluno_63,2,1,0,0.091,0.652
Aluno_64,5,0.2,0.333,0.75,0.174
Aluno_65,1,0.58,0,0.761,0.87
Aluno_66,5,0.04,1,0.761,0.913
Aluno_67,3,0.84,1,0.977,0.391
Aluno_68,4,0.94,1,0.523,0.13
Aluno_69,2,0.94,0.333,0.08,0.913
Aluno_70,3,0.28,0.667,0.466,0.565
Aluno_71,5,0.16,1,0.25,0.174
Aluno_72,4,0.52,1,0.693,0.478
Aluno_73,1,0.66,0.333,0.739,1
Aluno_74,3,0.66,1,0.239,0.696
Aluno_75,2,0.52,0.333,0.58,0.522
Aluno_76,4,0.02,1,0.295,0.696
Aluno_77,4,0.22,0,0.148,0.609
Aluno_78,2,0.74,0,0.42,0.13
Aluno_79,4,0.6,1,0.295,0.478
Aluno_80,3,0.36,1,0.352,0.304
Aluno_81,2,0.76,0.667,0.114,0.87
Aluno_82,5,0.78,0.333,0.17,1
Aluno_83,5,0.68,0.333,0.807,0.696
Aluno_84,4,0.72,0,0.091,0
Aluno_85,5,0.88,0,0.489,0.435
Aluno_86,1,0,1,0.375,1
Aluno_87,2,0.62,0,0.693,0.391
Aluno_88,4,0.14,0,0.852,0.087
Aluno_89,1,0.28,1,0.977,0.739
Aluno_90,1,0.46,1,0.5,0.783
Aluno_91,2,0.74,1,0.716,0.261
Aluno_92,3,0.56,1,0.318,0.348
Aluno_93,3,0.82,0,0.511,0.391
Aluno_94,4,0.16,0.667,0.42,0.696
Aluno_95,1,0.14,0.667,0.352,0.783
Aluno_96,1,0.2,1,0.511,0.304
Aluno_97,5,0.94,0.333,0.295,0.739
Aluno_98,2,0.24,0.667,0.25,0.391
Aluno_99,5,0.8,0.333,0.33,0.826
Aluno_100,3,0.32,0.333,0.67,0.652

Aluno_1,2,0.12,0,0.545,0.783
Aluno_2,1,0.12,0,0.102,0.783
Aluno_3,1,0.68,0.333,0.852,0.609
Aluno_4,5,0.98,0.333,1,0.174
Aluno_5,5,0.24,0.333,0.591,0.348
Aluno_6,2,0.34,0.667,0.784,0.391
Aluno_7,1,0.14,0.667,0.659,0.348
Aluno_8,3,0.32,0.667,0.807,0.957
Aluno_9,3,0.2,1,0.273,0.826
Aluno_10,4,0.3,1,0.545,0.609
Aluno_11,4,0.66,1,0.239,0.696
Aluno_12,5,0.46,1,0.023,0.348
Aluno_13,3,0.04,0,0.307,0.522
Aluno_14,3,0.56,0,0.432,0.957
Aluno_15,3,0.98,0.333,0.227,0.739
Aluno_16,2,0.2,1,0.261,0.696
Aluno_17,5,0.18,0,0.795,0.13
Aluno_18,4,0.36,0.333,0.534,0.739
Aluno_19,2,0.74,0,0.455,0.565
Aluno_20,2,0.64,1,0.307,0.87
Aluno_21,1,0.82,0,0.977,0.652
Aluno_22,3,0.86,0,0.409,0.696
Aluno_23,2,0.84,1,1,0.826
Aluno_24,4,0.74,1,0.852,0.087
Aluno_25,4,0.3,1,0.602,0.261
Aluno_26,3,1,1,0.08,0.217
Aluno_27,4,0.56,0,0.852,0.739
Aluno_28,3,0.32,0.333,1,0.739
Aluno_29,2,0.72,1,0.614,0.217
Aluno_30,1,0.06,1,0,0.739
Aluno_31,2,1,0.667,0.58,0.739
Aluno_32,5,0.28,0.667,0.625,0.478
Aluno_33,1,0.28,1,0.375,0.522
Aluno_34,2,0.98,0.667,0.602,0.913
Aluno_35,5,0.06,0.667,0.864,0.957
Aluno_36,5,0.5,1,0.602,0.609
Aluno_37,4,0.5,1,0.909,0.826
Aluno_38,1,0.94,1,1,0.043
Aluno_39,5,0,0.333,0.057,0.913
Aluno_40,1,0.14,1,0.307,0
Aluno_41,1,0.54,0.667,0.159,0.391
Aluno_42,4,0.6,0.667,0.125,0.739
Aluno_43,1,0.34,0.667,0.25,0.739
Aluno_44,3,0.26,1,0.784,0.478
Aluno_45,4,0.66,0.667,0.08,0.696
Aluno_46,2,0.62,0.667,0.102,0.391
Aluno_47,2,0.54,0,0.818,0.609
Aluno_48,5,0.02,1,0.955,0.696
Aluno_49,1,0.66,0.333,0.693,0
Aluno_50,4,0.2,1,0.432,0.826
Aluno_51,5,0.44,0.333,0.114,0.435
Aluno_52,1,0.2,0.333,0.227,0.87
Aluno_53,3,0.92,0.667,0.886,0.435
Aluno_54,5,0.46,0.333,0.17,0.261
Aluno_55,2,0.24,1,0.534,0.13
Aluno_56,5,0.66,0.333,0.557,0.913
Aluno_57,5,0.42,0.667,0.42,0.261
Aluno_58,3,0.52,0.667,0.398,0.043
Aluno_59,5,0.24,1,0.205,0.739
Aluno_60,1,0.1,1,0.409,0
Aluno_61,3,0.4,0.667,0.102,0.217
Aluno_62,4,0.26,0.333,0,0.696
Aluno_63,3,1,0,0.091,0.652
Aluno_64,1,0.2,0.333,0.75,0.174
Aluno_65,5,0.58,0,0.761,0.87
Aluno_66,4,0.04,1,0.761,0.913
Aluno_67,3,0.84,1,0.977,0.391
Aluno_68,1,0.94,1,0.523,0.13
Aluno_69,5,0.94,0.333,0.08,0.913
Aluno_70,3,0.28,0.667,0.466,0.565
Aluno_71,1,0.16,1,0.25,0.174
Aluno_72,2,0.52,1,0.693,0.478
Aluno_73,1,0.66,0.333,0.739,1
Aluno_74,3,0.66,1,0.239,0.696
Aluno_75,1,0.52,0.333,0.58,0.522
Aluno_76,4,0.02,1,0.295,0.696
Aluno_77,4,0.22,0,0.148,0.609
Aluno_78,4,0.74,0,0.42,0.13
Aluno_79,2,0.6,1,0.295,0.478
Aluno_80,4,0.36,1,0.352,0.304
Aluno_81,4,0.76,0.667,0.114,0.87
Aluno_82,2,0.78,0.333,0.17,1
Aluno_83,2,0.68,0.333,0.807,0.696
Aluno_84,5,0.72,0,0.091,0
Aluno_85,2,0.88,0,0.489,0.435
Aluno_86,1,0,1,0.375,1
Aluno_87,3,0.62,0,0.693,0.391
Aluno_88,4,0.14,0,0.852,0.087
Aluno_89,4,0.28,1,0.977,0.739
Aluno_90,3,0.46,1,0.5,0.783
Aluno_91,1,0.74,1,0.716,0.261
Aluno_92,2,0.56,1,0.318,0.348
Aluno_93,3,0.82,0,0.511,0.391
Aluno_94,4,0.16,0.667,0.42,0.696
Aluno_95,3,0.14,0.667,0.352,0.783
